gene,n_rows_train,mutated_cell_rate_train,token_total_train,tokens_per_row_mean_train,tokens_per_row_median_train,tokens_per_row_p95_train,complex_token_fraction_train,n_rows_test,mutated_cell_rate_test,token_total_test,tokens_per_row_mean_test,tokens_per_row_median_test,tokens_per_row_p95_test,complex_token_fraction_test,mutated_cell_rate_diff,token_mean_ratio_test_over_train,complex_fraction_diff,token_total_ratio_test_over_train,abs_shift_score
ERH,6201,0.0008063215610385422,5,0.0008063215610385422,0.0,0.0,0.0,2546,0.0027494108405341712,7,0.0027494108405341712,0.0,0.0,0.14285714285714285,0.0019430892794956292,3.409819324430479,0.14285714285714285,1.4,0.935486770679276
CACNA1F,6201,0.024189646831156264,187,0.030156426382841477,0.0,0.0,0.0,2546,0.04713275726630008,282,0.11076197957580518,0.0,0.0,0.06382978723404255,0.022943110435143813,3.6729146275377964,0.06382978723404255,1.5080213903743316,0.9354087113556576
TGM2,6201,0.012094823415578132,86,0.013868730849862926,0.0,0.0,0.0,2546,0.02199528672427337,139,0.054595443833464256,0.0,0.0,0.02158273381294964,0.009900463308695238,3.9365854326896725,0.02158273381294964,1.6162790697674418,0.935009900809618
ITPK1,6201,0.004676665054023544,35,0.005644250927269795,0.0,0.0,0.0,2546,0.015710919088766692,58,0.022780832678711706,0.0,0.0,0.0,0.011034254034743148,4.036112669734037,0.0,1.6571428571428573,0.9345215622688294
NUDT15,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.007855459544383346,20,0.007855459544383346,0.0,0.0,0.0,0.005920287797890845,4.059308719560094,0.0,1.6666666666666667,0.9340029645166816
IMMT,6201,0.008869537171423964,60,0.009675858732462506,0.0,0.0,0.0,2546,0.0204241948153967,98,0.0384917517674784,0.0,0.0,0.01020408163265306,0.011554657643972737,3.978122545168892,0.01020408163265306,1.6333333333333333,0.9336643797091977
POLR2D,6201,0.001451378809869376,9,0.001451378809869376,0.0,0.0,0.0,2546,0.00589159465828751,15,0.00589159465828751,0.0,0.0,0.0,0.0044402158484181335,4.059308719560094,0.0,1.6666666666666667,0.9325228925672089
MAPKAP1,6201,0.0059667795516852125,38,0.00612804386389292,0.0,0.0,0.0,2546,0.014532600157109192,63,0.02474469756480754,0.0,0.0,0.0,0.00856582060542398,4.037943936825568,0.0,1.6578947368421053,0.9324166898523617
SLC25A17,6201,0.0041928721174004195,27,0.0043541364296081275,0.0,0.0,0.07407407407407407,2546,0.008248232521602514,41,0.01610369206598586,0.0,0.0,0.0,0.004055360404202095,3.698481277821419,-0.07407407407407407,1.5185185185185186,0.932221578037406
ATP2A1,6201,0.0172552814062248,124,0.019996774713755845,0.0,0.0,0.008064516129032258,2546,0.0420267085624509,193,0.0758051846032993,0.0,0.0,0.04145077720207254,0.0247714271562261,3.7908705622988625,0.03338626107304028,1.5564516129032258,0.9317226483610246
TIMM13,6201,0.0009675858732462506,6,0.0009675858732462506,0.0,0.0,0.0,2546,0.003927729772191673,10,0.003927729772191673,0.0,0.0,0.0,0.0029601438989454226,4.059308719560094,0.0,1.6666666666666667,0.9310428206177361
RRM2B,6201,0.004031607805192711,25,0.004031607805192711,0.0,0.0,0.0,2546,0.008248232521602514,39,0.015318146111547526,0.0,0.0,0.05128205128205128,0.004216624716409803,3.7995129615082486,0.05128205128205128,1.56,0.9308659418518542
TRIP10,6201,0.008869537171423964,60,0.009675858732462506,0.0,0.0,0.0,2546,0.031421838177533384,95,0.03731343283582089,0.0,0.0,0.021052631578947368,0.022552301006109422,3.856343283582089,0.021052631578947368,1.5833333333333333,0.930743495948875
AGFG1,6201,0.005321722302854378,35,0.005644250927269795,0.0,0.0,0.0,2546,0.012175962293794187,58,0.022780832678711706,0.0,0.0,0.0,0.006854239990939809,4.036112669734037,0.0,1.6571428571428573,0.9303415482250261
ACOT2,6201,0.004515400741815836,28,0.004515400741815836,0.0,0.0,0.0,2546,0.01335428122545169,45,0.01767478397486253,0.0,0.0,0.022222222222222223,0.008838880483635854,3.914333408147234,0.022222222222222223,1.6071428571428572,0.930070042569097
SRPX,6201,0.0077406869859700045,50,0.008063215610385421,0.0,0.0,0.0,2546,0.014139827179890024,79,0.031029065200314218,0.0,0.0,0.0379746835443038,0.006399140193920019,3.8482246661429693,0.0379746835443038,1.58,0.9298392328977233
GTF2A2,6201,0.0004837929366231253,3,0.0004837929366231253,0.0,0.0,0.0,2546,0.0019638648860958365,5,0.0019638648860958365,0.0,0.0,0.0,0.0014800719494727113,4.059308719560094,0.0,1.6666666666666667,0.9295627486682635
SPATA6,6201,0.006934365424931463,46,0.007418158361554588,0.0,0.0,0.0,2546,0.014532600157109192,76,0.029850746268656716,0.0,0.0,0.0,0.007598234732177729,4.024010382868267,0.0,1.6521739130434783,0.9286795499897101
TNFRSF1A,6201,0.006934365424931463,50,0.008063215610385421,0.0,0.0,0.0,2546,0.014532600157109192,76,0.029850746268656716,0.0,0.0,0.06578947368421052,0.007598234732177729,3.702089552238806,0.06578947368421052,1.52,0.9282475233562923
SMAD2,6201,0.009837123044670215,66,0.010643444605708756,0.0,0.0,0.0,2546,0.020031421838177535,92,0.03613511390416339,0.0,0.0,0.13043478260869565,0.01019429879350732,3.3950582018138973,0.13043478260869565,1.393939393939394,0.9279626746252514
ETFDH,6201,0.00516045799064667,38,0.00612804386389292,0.0,0.0,0.0,2546,0.009819324430479183,59,0.023173605655930872,0.0,0.0,0.05084745762711865,0.004658866439832513,3.7815665440112456,0.05084745762711865,1.5526315789473684,0.9271273651916396
ALAS2,6201,0.009998387356877922,68,0.010965973230124174,0.0,0.0,0.0,2546,0.018460329929300863,112,0.04399057344854674,0.0,0.0,0.0,0.00846194257242294,4.011552146388799,0.0,1.6470588235294117,0.9270604387865915
STX4,6201,0.0038703434929850023,26,0.0041928721174004195,0.0,0.0,0.0,2546,0.00864100549882168,43,0.016889238020424194,0.0,0.0,0.0,0.0047706620058366785,4.02808326787117,0.0,1.6538461538461537,0.9266623328703294
TMPRSS2,6201,0.006289308176100629,42,0.006773101112723754,0.0,0.0,0.0,2546,0.014925373134328358,69,0.027101335428122545,0.0,0.0,0.0,0.008636064958227729,4.001318594994951,0.0,1.6428571428571428,0.9251904810636303
ANP32E,6201,0.003386550556361877,23,0.003709079180777294,0.0,0.0,0.0,2546,0.007462686567164179,38,0.014925373134328358,0.0,0.0,0.0,0.004076136010802302,4.024010382868267,0.0,1.6521739130434783,0.9251574512683347
HELZ2,6201,0.024350911143363973,183,0.029511369134010642,0.0,0.0,0.0,2546,0.07148468185388845,280,0.10997643362136685,0.0,1.0,0.017857142857142856,0.04713377071052448,3.7265784966453324,0.017857142857142856,1.530054644808743,0.9250453115274382
PTPRM,6201,0.024350911143363973,186,0.02999516207063377,0.0,0.0,0.0,2546,0.032992930086410056,295,0.11586802827965435,0.0,0.0,0.02711864406779661,0.008642018943046084,3.862890555710412,0.02711864406779661,1.586021505376344,0.9242465081104331
DHX16,6201,0.010804708917916465,72,0.011611030478955007,0.0,0.0,0.013888888888888888,2546,0.020816967792615867,108,0.04241948153967007,0.0,0.0,0.08333333333333333,0.010012258874699403,3.6533778476040846,0.06944444444444445,1.5,0.9239028974835901
CCR7,6201,0.006934365424931463,44,0.007095629737139171,0.0,0.0,0.0,2546,0.010604870384917517,66,0.025923016496465043,0.0,0.0,0.07575757575757576,0.003670504959986054,3.653377847604085,0.07575757575757576,1.5,0.923874274882008
DNAJC15,6201,0.002257700370907918,14,0.002257700370907918,0.0,0.0,0.0,2546,0.009033778476040848,23,0.009033778476040848,0.0,0.0,0.0,0.00677607810513293,4.00131859499495,0.0,1.6428571428571428,0.9233304942105353
FUT8,6201,0.009030801483631673,60,0.009675858732462506,0.0,0.0,0.0,2546,0.01767478397486253,89,0.034956794972505895,0.0,0.0,0.07865168539325842,0.008643982491230858,3.612784760408484,0.07865168539325842,1.4833333333333334,0.9229802314594857
ALG1,6201,0.00516045799064667,36,0.005805515239477504,0.0,0.0,0.0,2546,0.01335428122545169,59,0.023173605655930872,0.0,0.0,0.0,0.008193823234805019,3.9916535742340926,0.0,1.6388888888888888,0.9228138751468786
GTF3C5,6201,0.00725689404934688,47,0.0075794226737622965,0.0,0.0,0.0,2546,0.015318146111547526,69,0.027101335428122545,0.0,0.0,0.08695652173913043,0.008061252062200645,3.5756464040380402,0.08695652173913043,1.4680851063829787,0.9226185724884259
HMGB3,6201,0.005321722302854378,33,0.005321722302854378,0.0,0.0,0.0,2546,0.009033778476040848,39,0.015318146111547526,0.0,0.0,0.2564102564102564,0.0037120561731864704,2.878418910233522,0.2564102564102564,1.1818181818181819,0.9224027052465725
ETS2,6201,0.0075794226737622965,55,0.008869537171423964,0.0,0.0,0.0,2546,0.018067556952081697,79,0.031029065200314218,0.0,0.0,0.10126582278481013,0.0104881342783194,3.498386060129972,0.10126582278481013,1.4363636363636363,0.922325455643529
CRLF2,6201,0.005321722302854378,39,0.006289308176100629,0.0,0.0,0.02564102564102564,2546,0.014532600157109192,63,0.02474469756480754,0.0,0.0,0.015873015873015872,0.009210877854254814,3.934406912804399,-0.009768009768009768,1.6153846153846154,0.9220641929493854
CTTN,6201,0.008708272859216255,58,0.009353330108047089,0.0,0.0,0.0,2546,0.02513747054202671,86,0.03377847604084839,0.0,0.0,0.06976744186046512,0.016429197682810454,3.6113849987810496,0.06976744186046512,1.4827586206896552,0.921577704445823
RCHY1,6201,0.0032252862441541686,20,0.0032252862441541686,0.0,0.0,0.0,2546,0.003927729772191673,33,0.012961508248232521,0.0,0.0,0.0,0.0007024435280375044,4.0187156323644935,0.0,1.65,0.9207293138099077
PCSK4,6201,0.0059667795516852125,41,0.006611836800516046,0.0,0.0,0.0,2546,0.025923016496465043,66,0.025923016496465043,0.0,0.0,0.0,0.01995623694477983,3.9206981779165786,0.0,1.6097560975609757,0.9202594829019414
TF,6201,0.015158845347524593,106,0.017094017094017096,0.0,0.0,0.0,2546,0.024351924587588374,157,0.06166535742340927,0.0,0.0,0.07643312101910828,0.009193079240063781,3.6074234092694417,0.07643312101910828,1.4811320754716981,0.9201478070668951
SLC39A8,6201,0.00516045799064667,34,0.005482986615062087,0.0,0.0,0.0,2546,0.012568735271013355,53,0.020816967792615867,0.0,0.0,0.03773584905660377,0.007408277280366685,3.7966475671179705,0.03773584905660377,1.5588235294117647,0.9199141961624542
IRF8,6201,0.009030801483631673,60,0.009675858732462506,0.0,0.0,0.0,2546,0.016496465043205028,98,0.0384917517674784,0.0,0.0,0.0,0.0074656635595733555,3.978122545168892,0.0,1.6333333333333333,0.9193713039921453
PPM1A,6201,0.0043541364296081275,30,0.004837929366231253,0.0,0.0,0.0,2546,0.01178318931657502,49,0.0192458758837392,0.0,0.0,0.0,0.007429052886966892,3.978122545168892,0.0,1.6333333333333333,0.9193346933195389
MLLT10,6201,0.010965973230124174,73,0.011772294791162716,0.0,0.0,0.0,2546,0.02474469756480754,117,0.04595443833464258,0.0,0.0,0.008547008547008548,0.013778724334683367,3.9036092070290223,0.008547008547008548,1.6027397260273972,0.9191500591647351
PROZ,6201,0.0041928721174004195,30,0.004837929366231253,0.0,0.0,0.0,2546,0.010997643362136685,49,0.0192458758837392,0.0,0.0,0.0,0.006804771244736265,3.978122545168892,0.0,1.6333333333333333,0.9187104116773082
KLK7,6201,0.004999193678438961,35,0.005644250927269795,0.0,0.0,0.0,2546,0.009819324430479183,52,0.0204241948153967,0.0,0.0,0.07692307692307693,0.0048201307520402215,3.6185837728649988,0.07692307692307693,1.4857142857142858,0.9186841425450973
PLA2G2A,6201,0.0017739074342847927,11,0.0017739074342847927,0.0,0.0,0.0,2546,0.007069913589945012,18,0.007069913589945012,0.0,0.0,0.0,0.005296006155660219,3.9855031064771835,0.0,1.6363636363636365,0.918683147984665
FUCA1,6201,0.0038703434929850023,25,0.004031607805192711,0.0,0.0,0.0,2546,0.014532600157109192,38,0.014925373134328358,0.0,0.0,0.05263157894736842,0.01066225666412419,3.702089552238806,0.05263157894736842,1.52,0.9181536505513967
BAG3,6201,0.0059667795516852125,38,0.00612804386389292,0.0,0.0,0.0,2546,0.02199528672427337,56,0.02199528672427337,0.0,0.0,0.07142857142857142,0.016028507172588156,3.5892834994005045,0.07142857142857142,1.4736842105263157,0.9180338095802667
PCSK2,6201,0.01451378809869376,101,0.01628769553297855,0.0,0.0,0.0,2546,0.025923016496465043,160,0.06284367635506677,0.0,0.0,0.01875,0.011409228397771283,3.858352842354149,0.01875,1.5841584158415842,0.9177115069771087
CCL25,6201,0.0016126431220770843,11,0.0017739074342847927,0.0,0.0,0.0,2546,0.00589159465828751,18,0.007069913589945012,0.0,0.0,0.0,0.0042789515362104255,3.9855031064771835,0.0,1.6363636363636365,0.9176660933652152
CPT2,6201,0.004999193678438961,31,0.004999193678438961,0.0,0.0,0.0,2546,0.01610369206598586,49,0.0192458758837392,0.0,0.0,0.02040816326530612,0.011104498387546898,3.8497960114537673,0.02040816326530612,1.5806451612903225,0.9173021256637057
SCAMP3,6201,0.005482986615062087,37,0.0059667795516852125,0.0,0.0,0.0,2546,0.011390416339355853,49,0.0192458758837392,0.0,0.0,0.16326530612244897,0.005907429724293766,3.225504766353156,0.16326530612244897,1.3243243243243243,0.9171642802859948
CCNA1,6201,0.010965973230124174,77,0.01241735203999355,0.0,0.0,0.0,2546,0.018460329929300863,109,0.04281225451688924,0.0,0.0,0.11009174311926606,0.007494356699176689,3.4477764968731193,0.11009174311926606,1.4155844155844155,0.9168432269391613
GC,6201,0.009030801483631673,59,0.009514594420254797,0.0,0.0,0.0,2546,0.0204241948153967,93,0.03652788688138256,0.0,0.0,0.021505376344086023,0.011393393331765029,3.839142822905987,0.021505376344086023,1.576271186440678,0.9164891914545354
ALDH1L1,6201,0.0172552814062248,137,0.022093210772456056,0.0,0.0,0.0,2546,0.03338570306362922,218,0.08562450903377848,0.0,0.0,0.009174311926605505,0.01613042165740442,3.8756027775070097,0.009174311926605505,1.5912408759124088,0.9164012964983604
SDCCAG8,6201,0.010965973230124174,73,0.011772294791162716,0.0,0.0,0.0,2546,0.015318146111547526,114,0.04477611940298507,0.0,0.0,0.03508771929824561,0.004352172881423352,3.803516663259047,0.03508771929824561,1.5616438356164384,0.9156409994641976
BCAR3,6201,0.009192065795839382,65,0.010482180293501049,0.0,0.0,0.0,2546,0.020816967792615867,105,0.04124116260801257,0.0,0.0,0.0,0.011624901996776486,3.934406912804399,0.0,1.6153846153846154,0.9147102073238972
SCAF4,6201,0.017094017094017096,124,0.019996774713755845,0.0,0.0,0.0,2546,0.037706205813040065,175,0.06873527101335428,0.0,0.0,0.09714285714285714,0.02061218871902297,3.4373178673694347,0.09714285714285714,1.4112903225806452,0.9146579752880569
CTPS1,6201,0.004999193678438961,37,0.0059667795516852125,0.0,0.0,0.0,2546,0.01335428122545169,60,0.02356637863315004,0.0,0.0,0.0,0.008355087547012727,3.949597673085497,0.0,1.6216216216216217,0.9145142020998713
RAD51AP1,6201,0.00516045799064667,34,0.005482986615062087,0.0,0.0,0.0,2546,0.011390416339355853,54,0.021209740769835034,0.0,0.0,0.018518518518518517,0.006229958348709183,3.868282426874913,0.018518518518518517,1.588235294117647,0.9143424867740683
AGR2,6201,0.0020964360587002098,14,0.002257700370907918,0.0,0.0,0.0,2546,0.007855459544383346,20,0.007855459544383346,0.0,0.0,0.1,0.005759023485683136,3.479407473908652,0.1,1.4285714285714286,0.912102620317221
HBZ,6201,0.001128850185453959,8,0.0012901144976616675,0.0,0.0,0.0,2546,0.005106048703849175,13,0.005106048703849175,0.0,0.0,0.0,0.003977198518395216,3.957826001571092,0.0,1.625,0.9117973564762144
POLE3,6201,0.0012901144976616675,8,0.0012901144976616675,0.0,0.0,0.0,2546,0.005106048703849175,13,0.005106048703849175,0.0,0.0,0.0,0.003815934206187508,3.957826001571092,0.0,1.625,0.9116360921640068
PSME1,6201,0.0012901144976616675,8,0.0012901144976616675,0.0,0.0,0.0,2546,0.004713275726630008,13,0.005106048703849175,0.0,0.0,0.0,0.003423161228968341,3.957826001571092,0.0,1.625,0.9112433191867876
RIPK2,6201,0.004999193678438961,31,0.004999193678438961,0.0,0.0,0.0,2546,0.013747054202670856,50,0.019638648860958365,0.0,0.0,0.0,0.008747860524231894,3.9283632769936396,0.0,1.6129032258064515,0.9106076204009571
HLA-G,6201,0.0075794226737622965,49,0.007901951298177712,0.0,0.0,0.0,2546,0.016496465043205028,79,0.031029065200314218,0.0,0.0,0.0,0.008917042369442732,3.9267598634111938,0.0,1.6122448979591837,0.9104514052777587
TCF7L1,6201,0.006934365424931463,44,0.007095629737139171,0.0,0.0,0.022727272727272728,2546,0.022780832678711706,58,0.022780832678711706,0.0,0.0,0.1724137931034483,0.015846467253780243,3.2105441691066203,0.14968652037617555,1.3181818181818181,0.9099777027312846
SP1,6201,0.009514594420254797,64,0.01032091598129334,0.0,0.0,0.015625,2546,0.015710919088766692,99,0.038884524744697564,0.0,0.0,0.050505050505050504,0.006196324668511895,3.7675459053417124,0.034880050505050504,1.546875,0.909760881867608
MSRB1,6201,0.001128850185453959,7,0.001128850185453959,0.0,0.0,0.0,2546,0.003927729772191673,10,0.003927729772191673,0.0,0.0,0.1,0.0027988795867377137,3.479407473908652,0.1,1.4285714285714286,0.9091424764182756
CXCL11,6201,0.0009675858732462506,7,0.001128850185453959,0.0,0.0,0.0,2546,0.003534956794972506,10,0.003927729772191673,0.0,0.0,0.1,0.0025673709217262555,3.479407473908652,0.1,1.4285714285714286,0.9089109677532642
HEXA,6201,0.00516045799064667,36,0.005805515239477504,0.0,0.0,0.0,2546,0.013747054202670856,54,0.021209740769835034,0.0,0.0,0.05555555555555555,0.008586596212024185,3.6533778476040846,0.05555555555555555,1.5,0.908588345932026
A2M,6201,0.02386711820674085,182,0.029350104821802937,0.0,0.0,0.0,2546,0.04399057344854674,273,0.10722702278083268,0.0,0.0,0.04395604395604396,0.02012345524180589,3.6533778476040846,0.04395604395604396,1.5,0.908525693362296
DST,6201,0.06337687469762941,655,0.10562812449604903,0.0,1.0,0.0,2546,0.10290652003142184,928,0.3644933228593873,0.0,3.0,0.06896551724137931,0.039529645333792426,3.450722282520703,0.06896551724137931,1.416793893129771,0.9084143757012321
CHEK2,6201,0.013223673601032092,91,0.014675052410901468,0.0,0.0,0.0,2546,0.02199528672427337,124,0.04870384917517675,0.0,0.0,0.12903225806451613,0.008771613123241278,3.3188194366513297,0.12903225806451613,1.3626373626373627,0.90763877698351
STAG3,6201,0.013546202225447508,92,0.014836316723109175,0.0,0.0,0.03260869565217391,2546,0.031029065200314218,139,0.054595443833464256,0.0,0.0,0.07194244604316546,0.01748286297486671,3.679851600122955,0.03933375039099155,1.5108695652173914,0.9069358328572786
CRLF1,6201,0.004837929366231253,37,0.0059667795516852125,0.0,0.0,0.0,2546,0.016889238020424194,44,0.01728201099764336,0.0,0.0,0.22727272727272727,0.012051308654192941,2.8963716269293642,0.22727272727272727,1.1891891891891893,0.9062226233870844
AGRN,6201,0.01564263828414772,117,0.018867924528301886,0.0,0.0,0.0,2546,0.06677140612725845,174,0.06834249803613511,0.0,1.0,0.017241379310344827,0.051128767843110726,3.622152395915161,0.017241379310344827,1.4871794871794872,0.9060834497574319
GNAI1,6201,0.005644250927269795,35,0.005644250927269795,0.0,0.0,0.0,2546,0.011390416339355853,51,0.020031421838177535,0.0,0.0,0.0784313725490196,0.005746165412086058,3.548995623386826,0.0784313725490196,1.457142857142857,0.9059368238841079
PRDX4,6201,0.0019351717464925011,12,0.0019351717464925011,0.0,0.0,0.0,2546,0.007069913589945012,18,0.007069913589945012,0.0,0.0,0.05555555555555555,0.005134741843452511,3.653377847604085,0.05555555555555555,1.5,0.9051364915634543
HSD17B14,6201,0.002902757619738752,20,0.0032252862441541686,0.0,0.0,0.0,2546,0.012568735271013355,32,0.012568735271013355,0.0,0.0,0.0,0.009665977651274603,3.896936370777691,0.0,1.6,0.9051285762163094
SYNPO,6201,0.010643444605708756,77,0.01241735203999355,0.0,0.0,0.0,2546,0.03338570306362922,116,0.04556166535742341,0.0,0.0,0.034482758620689655,0.022742258457920467,3.6691933361218516,0.034482758620689655,1.5064935064935066,0.9050641601148938
PLK4,6201,0.010159651669085631,71,0.011449766166747298,0.0,0.0,0.0,2546,0.01767478397486253,110,0.04320502749410841,0.0,0.0,0.02727272727272727,0.007515132305776899,3.773441908323468,0.02727272727272727,1.5492957746478873,0.90470829778141
PPARG,6201,0.009514594420254797,61,0.009837123044670215,0.0,0.0,0.0,2546,0.01610369206598586,94,0.036920659858601726,0.0,0.0,0.031914893617021274,0.006589097645731061,3.753196914478513,0.031914893617021274,1.540983606557377,0.9041742369901791
